location,year,run,fuel,transmission,owner,mileage,engine,power,seats,brand,model
Delhi,2017,38000,Diesel,Automatic,1,10.91,3198.0,b'58.16',7.0,Ford,70
Mumbai,2017,5500,Petrol,Manual,1,21.56,1462.0,b'58.16',5.0,Maruti,46
Kolkata,2015,1001,Diesel,Manual,1,25.83,1498.0,b'58.16',5.0,Ford,80
Pune,2007,59000,Petrol,Manual,3,15.26,1150.0,b'58.16',5.0,Chevrolet,23
Delhi,2011,78256,Petrol,Automatic,1,16.8,1497.0,b'58.16',5.0,Honda,47
Chennai,2016,90000,Petrol,Manual,1,16.95,1498.0,b'58.16',5.0,Nissan,174
Kolkata,2016,18000,Petrol,Manual,1,19.1,1197.0,b'58.16',5.0,Maruti,176
Kolkata,2012,60000,Diesel,Manual,1,20.0,1399.0,b'58.16',5.0,Ford,80
Jaipur,2011,130000,Diesel,Manual,1,20.3,1248.0,b'58.16',5.0,Fiat,96
Coimbatore,2018,32851,Petrol,Manual,1,18.6,1197.0,b'58.16',5.0,Hyundai,69
Kolkata,2014,32000,Diesel,Manual,1,23.4,1248.0,b'58.16',5.0,Maruti,176
Hyderabad,2014,62700,Diesel,Manual,1,22.7,1498.0,b'58.16',5.0,Ford,66
Jaipur,2010,71000,Diesel,Manual,1,19.3,1248.0,b'58.16',5.0,Maruti,176
Kochi,2016,19947,Petrol,Manual,1,18.9,1197.0,b'58.16',5.0,Hyundai,95
Hyderabad,2012,91000,Diesel,Automatic,1,11.4,2953.0,b'58.16',7.0,Ford,70
Hyderabad,2014,74000,Diesel,Manual,1,22.07,1199.0,b'58.16',5.0,Volkswagen,138
Kochi,2018,55594,Diesel,Manual,1,18.49,1493.0,b'58.16',7.0,Mahindra,178
Hyderabad,2013,58000,Diesel,Automatic,1,11.2,2993.0,b'58.16',4.0,BMW,201
Hyderabad,2012,110224,Diesel,Manual,1,19.01,1461.0,b'58.16',5.0,Renault,60
Ahmedabad,2010,21002,Petrol,Manual,1,22.5,998.0,b'58.16',5.0,Maruti,196
Pune,2017,121000,Diesel,Manual,1,24.52,1248.0,b'58.16',7.0,Maruti,72
Jaipur,2010,73513,Petrol,Manual,1,19.7,796.0,b'58.16',5.0,Maruti,19
Jaipur,2015,34000,Petrol,Automatic,1,20.51,998.0,b'58.16',5.0,Maruti,196
Coimbatore,2017,28371,Petrol,Manual,1,15.1,1196.0,b'58.16',7.0,Maruti,67
Kochi,2013,74755,Diesel,Manual,1,19.6,1461.0,b'58.16',5.0,Renault,60
Kochi,2011,25805,Petrol,Manual,1,18.2,1061.0,b'58.16',5.0,Maruti,214
Kochi,2015,82603,Petrol,Manual,1,13.06,1598.0,b'58.16',5.0,Renault,60
Chennai,2006,110000,Petrol,Manual,1,13.5,1799.0,b'58.16',5.0,Honda,48
Delhi,2012,88000,Diesel,Manual,1,16.0,2179.0,b'58.16',7.0,Mahindra,208
Chennai,2011,110000,Diesel,Manual,2,21.0,1461.0,b'58.16',5.0,Mahindra,190
Delhi,2017,15000,Petrol,Manual,1,21.7,999.0,b'58.16',5.0,Renault,107
Mumbai,2013,70000,Diesel,Automatic,1,15.15,2967.0,b'58.16',5.0,Porsche,42
Pune,2008,150000,Diesel,Manual,2,28.4,1248.0,b'58.16',5.0,Maruti,176
Hyderabad,2016,19000,Petrol,Manual,1,20.63,1198.0,b'58.16',5.0,Datsun,92
Chennai,2011,37442,Petrol,Manual,1,18.5,1197.0,b'58.16',5.0,Hyundai,217
Coimbatore,2016,63111,Diesel,Automatic,2,18.12,1995.0,b'58.16',5.0,BMW,5
Mumbai,2012,88000,Diesel,Manual,1,20.77,1248.0,b'58.16',7.0,Maruti,72
Jaipur,2014,42355,Petrol,Manual,1,18.9,1197.0,b'58.16',5.0,Hyundai,95
Coimbatore,2011,75871,Petrol,Automatic,1,9.43,2996.0,b'58.16',5.0,BMW,3
Mumbai,2011,65000,Diesel,Manual,1,17.9,1998.0,b'58.16',5.0,Chevrolet,58
Pune,2015,69000,Diesel,Automatic,1,0.0,2987.0,b'58.16',5.0,Mercedes-Benz,115
Jaipur,2011,79232,Diesel,Manual,1,21.1,1248.0,b'58.16',5.0,Maruti,152
Pune,2007,220000,Petrol,Automatic,2,11.74,1796.0,b'58.16',5.0,Mercedes-Benz,125
Kochi,2016,28470,Petrol,Manual,1,18.6,1197.0,b'58.16',5.0,Hyundai,217
Kolkata,2014,9759,Petrol,Manual,1,20.3,998.0,b'58.16',5.0,Hyundai,64
Pune,2014,75216,Diesel,Manual,1,22.9,1248.0,b'58.16',5.0,Maruti,176
Chennai,2017,8000,Petrol,Manual,1,18.6,1197.0,b'58.16',5.0,Hyundai,217
Mumbai,2014,59451,Petrol,Manual,1,18.5,1197.0,b'58.16',5.0,Maruti,152
Hyderabad,2013,53996,Diesel,Manual,1,22.9,1248.0,b'58.16',5.0,Maruti,176
Kochi,2018,15135,Petrol,Manual,1,17.5,1199.0,b'58.16',5.0,Honda,195
Chennai,2015,53000,Petrol,Automatic,2,16.9,1197.0,b'58.16',5.0,Hyundai,209
Kolkata,2013,40000,Petrol,Manual,1,18.0,1198.0,b'58.16',5.0,Honda,20
Pune,2013,21107,Petrol,Manual,1,17.1,1591.0,b'58.16',5.0,Hyundai,191
Mumbai,2014,56000,Petrol,Manual,1,16.8,1497.0,b'58.16',5.0,Honda,47
Coimbatore,2017,19623,Petrol,Manual,1,15.29,1591.0,b'58.16',5.0,Hyundai,56
Kochi,2014,70963,Diesel,Manual,1,15.1,2179.0,b'58.16',7.0,Mahindra,208
Mumbai,2013,25755,CNG,Manual,1,26.6,998.0,b'58.16',5.0,Maruti,196
Mumbai,2013,51450,Diesel,Manual,1,12.8,2494.0,b'58.16',7.0,Toyota,102
Pune,2012,75000,Diesel,Manual,1,22.9,1248.0,b'58.16',5.0,Maruti,176
Coimbatore,2017,37832,Petrol,Automatic,1,22.5,998.0,b'58.16',5.0,Maruti,196
Coimbatore,2016,43041,Petrol,Manual,1,18.9,1197.0,b'58.16',5.0,Hyundai,95
Hyderabad,2014,97236,Diesel,Manual,1,25.8,1498.0,b'58.16',5.0,Honda,20
Chennai,2010,83000,Diesel,Automatic,1,16.07,1995.0,b'58.16',5.0,BMW,3
Delhi,2011,65000,Petrol,Manual,1,15.6,1196.0,b'58.16',5.0,Ford,80
Kochi,2018,46007,Petrol,Manual,1,17.0,1198.0,b'58.16',5.0,Volkswagen,21
Kochi,2015,65925,Diesel,Manual,2,22.7,1498.0,b'58.16',5.0,Ford,66
Pune,2004,73500,Petrol,Manual,2,13.0,1343.0,b'58.16',5.0,Honda,47
Kolkata,2014,55000,Diesel,Manual,1,16.0,2179.0,b'58.16',7.0,Mahindra,208
Delhi,2012,115000,Diesel,Manual,1,13.0,2982.0,b'58.16',7.0,Toyota,83
Kolkata,2017,31184,Petrol,Manual,1,18.9,1197.0,b'58.16',5.0,Hyundai,95
Pune,2017,41747,Diesel,Automatic,1,28.4,1248.0,b'58.16',5.0,Maruti,61
Kochi,2016,38143,Diesel,Manual,1,22.9,1248.0,b'58.16',5.0,Maruti,176
Pune,2012,19030,Petrol,Manual,1,16.47,1198.0,b'58.16',5.0,Volkswagen,138
Coimbatore,2019,20877,Petrol,Manual,1,18.16,1197.0,b'58.16',5.0,Toyota,75
Mumbai,2016,23555,Petrol,Manual,1,22.0,1197.0,b'58.16',5.0,Maruti,176
Bangalore,2013,29000,Diesel,Automatic,1,14.21,2143.0,b'58.16',5.0,Mercedes-Benz,63
Pune,2013,61000,Petrol,Manual,1,18.9,998.0,b'58.16',5.0,Maruti,196
Kochi,2012,4187,Petrol,Manual,1,26.0,624.0,b'58.16',4.0,Tata,124
Bangalore,2011,46000,Petrol,Manual,1,13.4,1798.0,b'58.16',5.0,Skoda,111
Mumbai,2016,28000,Petrol,Automatic,1,17.21,1197.0,b'58.16',5.0,Volkswagen,138
Coimbatore,2014,83558,Diesel,Manual,1,22.32,1582.0,b'58.16',5.0,Hyundai,191
Hyderabad,2017,40000,Diesel,Manual,1,22.95,1248.0,b'58.16',5.0,Tata,32
Kolkata,2013,36000,Petrol,Manual,1,21.1,814.0,b'58.16',5.0,Hyundai,64
Bangalore,2014,21000,Diesel,Automatic,1,17.11,1968.0,b'58.16',5.0,Audi,12
Kochi,2013,62162,Diesel,Manual,1,12.99,2494.0,b'58.16',7.0,Toyota,102
Hyderabad,2012,83000,Diesel,Automatic,1,11.74,2987.0,b'58.16',5.0,Mercedes-Benz,115
Pune,2015,58000,Diesel,Manual,1,24.4,1120.0,b'58.16',5.0,Hyundai,209
Kochi,2011,62332,Petrol,Automatic,1,11.7,2354.0,b'58.16',5.0,Honda,18
Kochi,2016,50867,Diesel,Manual,1,20.34,1498.0,b'58.16',5.0,Volkswagen,188
Mumbai,2010,73000,Petrol,Manual,1,17.0,1197.0,b'58.16',5.0,Hyundai,217
Jaipur,2012,98008,Diesel,Manual,1,22.7,1582.0,b'58.16',5.0,Hyundai,68
Hyderabad,2015,36000,Diesel,Manual,1,20.0,1399.0,b'58.16',5.0,Ford,80
Kochi,2019,27339,Petrol,Manual,1,18.6,1197.0,b'58.16',5.0,Hyundai,217
Kolkata,2017,25000,Diesel,Manual,1,23.9,1582.0,b'58.16',5.0,Hyundai,191
Kolkata,2014,37000,Petrol,Manual,1,18.9,1197.0,b'58.16',5.0,Hyundai,95
Hyderabad,2015,56000,Diesel,Automatic,1,14.16,1968.0,b'58.16',5.0,Audi,143
Kolkata,2015,27000,Petrol,Manual,1,17.5,1298.0,b'58.16',5.0,Maruti,176
Kolkata,2012,37000,Petrol,Manual,1,18.5,1197.0,b'58.16',5.0,Hyundai,217
Kolkata,2017,10500,Diesel,Manual,1,25.32,1198.0,b'58.16',5.0,Mahindra,106
Ahmedabad,2014,49000,Diesel,Automatic,1,18.23,1582.0,b'58.16',5.0,Hyundai,68
Mumbai,2017,7000,Diesel,Manual,1,17.1,1956.0,b'58.16',5.0,Jeep,51
Coimbatore,2017,71256,Diesel,Manual,1,24.3,1248.0,b'58.16',5.0,Maruti,193
Kochi,2012,83184,Petrol,Manual,1,14.28,1798.0,b'58.16',5.0,Toyota,54
Kolkata,2013,87284,Diesel,Manual,1,15.1,2179.0,b'58.16',7.0,Mahindra,208
Mumbai,2016,7000,Diesel,Automatic,1,20.68,1995.0,b'58.16',5.0,BMW,198
Pune,2015,29000,Diesel,Manual,2,22.54,1396.0,b'58.16',5.0,Hyundai,217
Coimbatore,2017,33552,Diesel,Automatic,1,11.57,2987.0,b'58.16',5.0,Mercedes-Benz,90
Bangalore,2013,64000,Diesel,Manual,2,17.3,1998.0,b'58.16',5.0,Chevrolet,58
Jaipur,2011,82000,Petrol,Manual,2,18.5,1197.0,b'58.16',5.0,Hyundai,217
Mumbai,2012,70000,Petrol,Manual,2,19.4,1198.0,b'58.16',5.0,Honda,34
Hyderabad,2013,166194,Diesel,Manual,1,19.3,1461.0,b'58.16',7.0,Nissan,76
Delhi,2015,58000,Petrol,Manual,1,16.47,1198.0,b'58.16',5.0,Volkswagen,138
Chennai,2010,77000,Petrol,Manual,2,20.36,1197.0,b'58.16',5.0,Hyundai,216
Pune,2009,73204,Diesel,Automatic,3,18.1,1991.0,b'58.16',4.0,Chevrolet,58
Hyderabad,2007,70000,Petrol,Manual,2,19.81,1086.0,b'58.16',5.0,Hyundai,216
Delhi,2014,79870,Diesel,Manual,1,20.77,1248.0,b'58.16',7.0,Maruti,72
Delhi,2013,90000,Diesel,Manual,1,25.8,1498.0,b'58.16',5.0,Honda,20
Mumbai,2016,17000,Petrol,Automatic,1,15.5,1595.0,b'58.16',5.0,Mercedes-Benz,9
Kochi,2018,46493,Petrol,Manual,1,18.9,1197.0,b'58.16',5.0,Hyundai,95
Pune,2009,68000,Petrol,Manual,3,20.36,1197.0,b'58.16',5.0,Hyundai,216
Hyderabad,2017,2000,Diesel,Manual,1,28.4,1248.0,b'58.16',5.0,Maruti,176
Pune,1999,140000,Petrol,Manual,1,13.0,1343.0,b'58.16',5.0,Honda,47
Pune,2013,255000,Diesel,Manual,3,12.99,2494.0,b'58.16',7.0,Toyota,102
Coimbatore,2014,45535,Diesel,Automatic,1,23.8,1998.0,b'58.16',5.0,Mini,53
Coimbatore,2016,39228,Petrol,Manual,1,15.7,1368.0,b'58.16',5.0,Fiat,112
Mumbai,2011,57000,Petrol,Manual,2,14.49,1399.0,b'58.16',5.0,Chevrolet,23
Chennai,2008,85445,Petrol,Manual,2,19.81,1086.0,b'58.16',5.0,Hyundai,216
Delhi,2015,54000,Diesel,Manual,1,24.4,1120.0,b'58.16',5.0,Hyundai,209
Mumbai,2014,53000,Petrol,Automatic,1,23.1,998.0,b'58.16',5.0,Maruti,45
Jaipur,2014,60000,Petrol,Manual,1,20.36,1197.0,b'58.16',5.0,Hyundai,216
Coimbatore,2015,65668,Diesel,Manual,1,19.87,1461.0,b'58.16',5.0,Renault,60
Ahmedabad,2011,100000,Diesel,Automatic,2,22.69,1995.0,b'58.16',5.0,BMW,3
Kolkata,2018,1800,Petrol,Manual,1,18.9,1197.0,b'58.16',5.0,Hyundai,95
Hyderabad,2007,96000,Petrol,Manual,2,0.0,999.0,b'58.16',5.0,Hyundai,166
Pune,2009,44200,Petrol,Manual,2,18.0,995.0,b'58.16',5.0,Chevrolet,171
Ahmedabad,2018,14000,Petrol,Manual,1,17.4,1497.0,b'58.16',5.0,Honda,47
Chennai,2013,720000,Diesel,Manual,1,20.54,1598.0,b'58.16',5.0,Volkswagen,188
Delhi,2012,73000,Diesel,Automatic,1,11.5,2982.0,b'58.16',7.0,Toyota,83
Delhi,2011,68000,Petrol,Manual,1,17.0,1497.0,b'58.16',5.0,Honda,47
Jaipur,2017,19543,Diesel,Automatic,1,18.12,1995.0,b'58.16',5.0,BMW,5
Bangalore,2014,38000,Diesel,Automatic,2,14.16,1968.0,b'58.16',5.0,Audi,143
Delhi,2014,32805,Diesel,Manual,1,23.2,1248.0,b'58.16',5.0,Maruti,152
Kochi,2016,44782,Diesel,Automatic,1,21.21,1498.0,b'58.16',5.0,Volkswagen,188
Kochi,2016,55700,Diesel,Manual,1,26.0,1498.0,b'58.16',5.0,Honda,47
Delhi,2012,60000,Diesel,Automatic,2,15.2,1968.0,b'58.16',5.0,Audi,12
Hyderabad,2014,56000,Petrol,Manual,1,15.0,1598.0,b'58.16',5.0,Skoda,149
Delhi,2011,60000,Diesel,Manual,1,11.5,2982.0,b'58.16',7.0,Toyota,83
Mumbai,2010,78563,Diesel,Manual,1,16.52,1991.0,b'58.16',5.0,Chevrolet,131
Mumbai,2014,34669,Petrol,Manual,1,15.1,1196.0,b'58.16',7.0,Maruti,67
Delhi,2017,17000,Petrol,Manual,1,20.73,1373.0,b'58.16',5.0,Maruti,46
Delhi,2016,66000,Diesel,Manual,1,28.09,1248.0,b'58.16',5.0,Maruti,46
Pune,2014,102418,Diesel,Manual,1,12.99,2494.0,b'58.16',7.0,Toyota,102
Kolkata,2014,48800,Petrol,Manual,1,19.1,1197.0,b'58.16',5.0,Maruti,176
Kochi,2019,10601,Diesel,Automatic,1,11.36,2755.0,b'58.16',7.0,Toyota,102
Pune,2017,8200,Diesel,Manual,1,25.0,1396.0,b'58.16',5.0,Tata,100
Jaipur,2012,100000,Petrol,Manual,1,18.5,1197.0,b'58.16',5.0,Hyundai,217
Pune,2012,78000,Diesel,Manual,1,17.8,1399.0,b'58.16',5.0,Ford,79
Kolkata,2015,50000,Diesel,Manual,1,18.2,1248.0,b'58.16',8.0,Chevrolet,71
Chennai,2006,89327,Diesel,Manual,3,17.8,1399.0,b'58.16',5.0,Ford,79
Chennai,2007,98000,Petrol,Manual,2,10.8,2354.0,b'58.16',5.0,Honda,38
Kochi,2017,24700,Petrol,Manual,1,18.7,1199.0,b'58.16',5.0,Honda,103
Delhi,2018,6000,Diesel,Automatic,1,11.0,2987.0,b'58.16',7.0,Mercedes-Benz,91
Delhi,2018,9434,Petrol,Manual,1,18.9,1197.0,b'58.16',5.0,Hyundai,95
Mumbai,2012,29000,Petrol,Manual,1,18.5,1197.0,b'58.16',5.0,Maruti,152
Coimbatore,2017,22440,Diesel,Automatic,1,22.0,1498.0,b'58.16',5.0,Volkswagen,21
Mumbai,2015,73070,Petrol,Manual,1,17.4,1497.0,b'58.16',5.0,Honda,47
Kolkata,2016,21771,Petrol,Manual,1,18.7,1199.0,b'58.16',5.0,Honda,103
Delhi,2014,62000,Diesel,Manual,1,17.8,1248.0,b'58.16',5.0,Maruti,176
Kochi,2017,37024,Diesel,Automatic,1,17.01,1582.0,b'58.16',5.0,Hyundai,56
Kochi,2014,60336,Diesel,Automatic,2,14.4,2967.0,b'58.16',5.0,Audi,14
Kolkata,2014,26008,Petrol,Manual,1,21.1,814.0,b'58.16',5.0,Hyundai,64
Jaipur,2010,90000,Diesel,Manual,2,20.0,1399.0,b'58.16',5.0,Ford,80
Coimbatore,2018,35569,Petrol,Manual,1,17.0,1198.0,b'58.16',5.0,Volkswagen,21
Kolkata,2013,40000,Diesel,Manual,1,21.64,1461.0,b'58.16',5.0,Renault,167
Kolkata,2015,45000,Petrol,Manual,1,18.7,1199.0,b'58.16',5.0,Honda,103
Delhi,2015,42000,Petrol,Manual,1,17.0,1197.0,b'58.16',5.0,Hyundai,217
Coimbatore,2012,46913,Diesel,Automatic,1,14.94,2967.0,b'58.16',5.0,Audi,12
Delhi,2014,62000,Diesel,Automatic,1,11.18,2696.0,b'58.16',7.0,Mahindra,172
Ahmedabad,2017,15000,Diesel,Automatic,1,12.9,2755.0,b'58.16',7.0,Toyota,83
Kolkata,2002,69000,Diesel,Manual,1,18.7,1896.0,b'58.16',5.0,Skoda,128
Hyderabad,2012,41367,Diesel,Automatic,1,15.8,2148.0,b'58.16',5.0,Mercedes-Benz,125
Kochi,2018,15982,Petrol,Manual,1,20.73,1373.0,b'58.16',5.0,Maruti,46
Hyderabad,2013,99595,Diesel,Manual,2,22.9,1248.0,b'58.16',5.0,Maruti,176
Bangalore,2002,63000,Diesel,Manual,3,13.1,2446.0,b'58.16',10.0,Toyota,145
Delhi,2012,49000,Diesel,Automatic,2,16.73,2495.0,b'58.16',5.0,BMW,5
Kochi,2013,48272,Diesel,Manual,1,10.5,2835.0,b'58.16',6.0,Mitsubishi,133
Delhi,2008,63000,Petrol,Manual,1,13.4,1794.0,b'58.16',5.0,Toyota,54
Ahmedabad,2016,77000,CNG,Manual,1,26.6,998.0,b'58.16',5.0,Maruti,196
Mumbai,2013,11734,Petrol,Manual,1,16.8,796.0,b'58.16',8.0,Maruti,129
Kochi,2014,62012,Diesel,Automatic,1,17.68,1968.0,b'58.16',5.0,Audi,13
Chennai,2017,46000,CNG,Manual,1,25.0,1197.0,b'58.16',5.0,Hyundai,209
Coimbatore,2016,45449,Diesel,Manual,1,27.3,1498.0,b'58.16',5.0,Honda,103
Mumbai,2004,85000,Petrol,Automatic,2,10.5,1796.0,b'58.16',5.0,Mercedes-Benz,63
Kochi,2013,45330,Diesel,Automatic,1,16.55,1968.0,b'58.16',5.0,Audi,12
Mumbai,2012,88000,Petrol,Manual,1,19.1,1197.0,b'58.16',5.0,Maruti,176
Delhi,2016,45376,Diesel,Manual,1,28.4,1248.0,b'58.16',5.0,Maruti,61
Pune,2014,81000,Diesel,Manual,1,15.1,2179.0,b'58.16',7.0,Mahindra,208
Kochi,2012,83381,Petrol,Manual,1,18.6,1199.0,b'58.16',5.0,Chevrolet,29
Kochi,2017,78526,Diesel,Manual,1,23.0,1498.0,b'58.16',5.0,Ford,65
Coimbatore,2017,27313,Diesel,Automatic,1,14.69,2993.0,b'58.16',5.0,BMW,5
Coimbatore,2015,42747,Diesel,Automatic,2,14.16,1968.0,b'58.16',5.0,Audi,143
Coimbatore,2015,42265,Diesel,Automatic,2,20.68,1995.0,b'58.16',5.0,BMW,198
Mumbai,2009,21000,Petrol,Automatic,1,19.2,1197.0,b'58.16',5.0,Hyundai,216
Ahmedabad,2016,55100,Diesel,Automatic,1,17.01,1582.0,b'58.16',5.0,Hyundai,56
Chennai,2014,70000,Diesel,Automatic,1,17.11,1968.0,b'58.16',5.0,Audi,12
Mumbai,2007,55000,Petrol,Automatic,3,10.13,3498.0,b'58.16',5.0,Mercedes-Benz,154
Kolkata,2012,58235,Petrol,Manual,1,20.36,1197.0,b'58.16',5.0,Hyundai,216
Mumbai,2017,26000,Diesel,Manual,1,23.0,1498.0,b'58.16',5.0,Ford,65
Kolkata,2011,35000,Diesel,Manual,1,20.54,1598.0,b'58.16',5.0,Volkswagen,188
Jaipur,2017,24000,Diesel,Manual,1,28.4,1248.0,b'58.16',5.0,Maruti,61
Ahmedabad,2016,98000,Diesel,Manual,1,15.4,1997.0,b'58.16',7.0,Mahindra,168
Coimbatore,2016,44487,Diesel,Manual,1,22.54,1396.0,b'58.16',5.0,Hyundai,217
Chennai,2008,65000,Petrol,Manual,1,19.7,796.0,b'58.16',5.0,Maruti,19
Delhi,2015,34951,Petrol,Manual,2,20.36,1197.0,b'58.16',5.0,Hyundai,216
Kolkata,2015,52373,Diesel,Manual,2,15.4,2179.0,b'58.16',7.0,Mahindra,168
Hyderabad,2010,66285,Diesel,Manual,1,19.5,1199.0,b'58.16',5.0,Skoda,78
Mumbai,2012,66000,Diesel,Automatic,1,15.3,2993.0,b'58.16',5.0,BMW,200
Hyderabad,2016,43000,Diesel,Manual,1,27.3,1498.0,b'58.16',5.0,Honda,103
Mumbai,2013,45200,Diesel,Automatic,1,10.0,2148.0,b'58.16',5.0,Mercedes-Benz,63
Mumbai,2016,41000,Diesel,Automatic,1,16.0,2179.0,b'58.16',7.0,Mahindra,208
Kochi,2017,39430,Petrol,Automatic,1,18.0,1497.0,b'58.16',5.0,Honda,47
Coimbatore,2014,83274,Diesel,Manual,1,22.9,1248.0,b'58.16',5.0,Maruti,176
Coimbatore,2017,32324,Diesel,Automatic,1,14.84,2143.0,b'58.16',5.0,Mercedes-Benz,125
Mumbai,2011,49999,Petrol,Manual,1,17.0,1497.0,b'58.16',5.0,Honda,47
Bangalore,2014,66000,Diesel,Manual,1,15.3,2956.0,b'58.16',7.0,Tata,173
Delhi,2012,54000,Petrol,Manual,1,18.5,1197.0,b'58.16',5.0,Hyundai,217
Jaipur,2009,80000,Diesel,Manual,2,20.4,1248.0,b'58.16',5.0,Fiat,112
Bangalore,2011,72000,Petrol,Automatic,2,12.9,1799.0,b'58.16',5.0,Honda,48
Pune,2017,44865,Diesel,Manual,1,19.67,1582.0,b'58.16',5.0,Hyundai,56
Delhi,2017,22000,Diesel,Automatic,2,20.38,1968.0,b'58.16',5.0,Audi,11
Delhi,2013,57478,Petrol,Manual,2,17.0,1591.0,b'58.16',5.0,Hyundai,191
Hyderabad,2011,75000,Diesel,Manual,1,21.9,1396.0,b'58.16',5.0,Hyundai,217
Kochi,2015,50624,Diesel,Manual,1,24.2,1498.0,b'58.16',7.0,Honda,120
Bangalore,2018,75000,Diesel,Automatic,1,22.32,1582.0,b'58.16',5.0,Hyundai,191
Chennai,2006,87000,Petrol,Manual,2,15.3,1596.0,b'58.16',5.0,Ford,79
Mumbai,2010,62000,Petrol,Manual,1,20.36,1197.0,b'58.16',5.0,Hyundai,216
Hyderabad,2016,41372,Diesel,Manual,1,24.3,1248.0,b'58.16',5.0,Maruti,193
Ahmedabad,2015,70000,Diesel,Manual,1,12.99,2494.0,b'58.16',7.0,Toyota,102
Pune,2017,35000,Diesel,Automatic,1,17.9,2143.0,b'58.16',5.0,Mercedes-Benz,88
Hyderabad,2006,71993,Petrol,Manual,1,19.7,796.0,b'58.16',5.0,Maruti,19
Chennai,2013,62000,Diesel,Automatic,2,14.84,2143.0,b'58.16',5.0,Mercedes-Benz,125
Delhi,2015,51000,Diesel,Manual,1,22.9,1248.0,b'58.16',5.0,Maruti,176
Kochi,2016,26038,Petrol,Manual,1,18.9,1197.0,b'58.16',5.0,Hyundai,95
Kochi,2018,37713,Diesel,Automatic,2,12.55,2982.0,b'58.16',7.0,Toyota,83
Kolkata,2011,78088,Petrol,Manual,1,12.4,1998.0,b'58.16',8.0,Toyota,102
Kochi,2017,30453,Diesel,Manual,1,22.77,1498.0,b'58.16',5.0,Ford,65
Pune,2016,54000,Petrol,Manual,1,18.16,1196.0,b'58.16',5.0,Ford,80
Chennai,2011,190000,Diesel,Manual,1,11.5,2982.0,b'58.16',7.0,Toyota,83
Hyderabad,2012,65097,Petrol,Manual,1,19.1,1197.0,b'58.16',5.0,Maruti,176
Coimbatore,2018,28060,Petrol,Automatic,1,12.05,2979.0,b'58.16',5.0,BMW,7
Pune,2012,282000,Petrol,Manual,1,13.14,1798.0,b'58.16',5.0,Skoda,175
Jaipur,2009,111000,Petrol,Manual,2,18.9,1061.0,b'58.16',5.0,Maruti,196
Kochi,2013,63295,Diesel,Manual,1,19.01,1461.0,b'58.16',5.0,Renault,60
Mumbai,2015,35770,Petrol,Manual,1,20.73,1373.0,b'58.16',5.0,Maruti,46
Hyderabad,2012,125928,Diesel,Manual,1,22.7,1582.0,b'58.16',5.0,Hyundai,68
Kolkata,2015,45000,Diesel,Automatic,1,21.66,1498.0,b'58.16',5.0,Skoda,149
Hyderabad,2013,21000,Diesel,Automatic,1,14.84,2143.0,b'58.16',5.0,Mercedes-Benz,125
Mumbai,2011,54774,Petrol,Automatic,1,11.7,2354.0,b'58.16',5.0,Honda,18
Chennai,2014,41123,Petrol,Manual,1,23.1,998.0,b'58.16',5.0,Maruti,45
Bangalore,2017,17465,Petrol,Automatic,1,12.05,2979.0,b'58.16',5.0,BMW,7
Chennai,2014,48000,Diesel,Automatic,1,22.69,1995.0,b'58.16',5.0,BMW,3
Chennai,2011,173000,Diesel,Manual,1,20.54,1598.0,b'58.16',5.0,Volkswagen,188
Pune,2018,12000,Diesel,Manual,1,23.4,1248.0,b'58.16',5.0,Maruti,176
Mumbai,2012,34000,Diesel,Automatic,1,12.39,2179.0,b'58.16',5.0,Land,153
Hyderabad,2012,71360,Diesel,Manual,1,21.9,1396.0,b'58.16',5.0,Hyundai,217
Mumbai,2012,74000,Diesel,Manual,2,28.4,1248.0,b'58.16',5.0,Maruti,61
Kochi,2018,28937,Diesel,Manual,1,17.1,1956.0,b'58.16',5.0,Jeep,51
Hyderabad,2012,82085,Diesel,Manual,1,20.77,1248.0,b'58.16',7.0,Maruti,72
Bangalore,2011,68465,Petrol,Manual,1,15.6,1196.0,b'58.16',5.0,Ford,80
Coimbatore,2013,63854,Diesel,Manual,1,21.43,1364.0,b'58.16',5.0,Toyota,54
Chennai,2018,3000,Diesel,Automatic,1,24.3,1248.0,b'58.16',5.0,Maruti,193
Delhi,2009,65055,Petrol,Manual,1,17.0,1497.0,b'58.16',5.0,Honda,47
Hyderabad,2015,120000,Diesel,Manual,1,15.4,2179.0,b'58.16',7.0,Mahindra,168
Mumbai,2014,64241,Petrol,Manual,1,20.14,1197.0,b'58.16',5.0,Hyundai,209
Pune,2001,121000,Diesel,Manual,1,15.0,2148.0,b'58.16',5.0,Mercedes-Benz,63
Pune,2008,2200,Petrol,Manual,1,15.7,1390.0,b'58.16',5.0,Mahindra,151
Pune,2008,88123,Diesel,Manual,1,18.7,1896.0,b'58.16',5.0,Skoda,128
Pune,2014,79000,Diesel,Automatic,1,12.0,2987.0,b'58.16',7.0,Mercedes-Benz,87
Bangalore,2016,28143,Diesel,Automatic,1,20.68,1995.0,b'58.16',5.0,BMW,198
Mumbai,2015,23001,Petrol,Manual,1,15.04,1598.0,b'58.16',5.0,Volkswagen,188
Ahmedabad,2013,82002,Diesel,Automatic,2,16.55,1968.0,b'58.16',5.0,Audi,12
Bangalore,2009,75000,Diesel,Manual,1,13.8,1399.0,b'58.16',5.0,Ford,99
Kochi,2016,37451,Diesel,Manual,1,22.32,1582.0,b'58.16',5.0,Hyundai,191
